	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerofilum; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63649851632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.0	0.000166085367879	6.86027898468e-05	0.0	2.60311592977e-05	0.0	4.46947349602e-05	0.0	0.0	0.0	0.0	2.31824925816e-05	0.0	0.0	0.0	0.0	0.0	0.000125336842765	0.000178213410559	0.0004005126562	0.0	0.0	0.0	0.0	0.0	0.0	0.000292532074052	4.8517781767e-05	0.000205507603781	3.54798651765e-05	0.0	0.0	5.94459636191e-05	0.000349162011173	7.58006443055e-05	0.0	0.0	0.0	0.0	0.000219466695929	0.0	0.0	0.0	0.0	0.000203998368013	0.0	0.0	0.000134097690167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78998208304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132234319214	0.000244618395303	0.000266039994679	0.000135253939271	6.63614042073e-05	0.0	5.29240539825e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.86996629413e-05	0.0	0.0	7.50750750751e-05	0.0	0.0	0.0	0.0	4.86286714647e-05	0.0	0.0	0.000140597539543	0.000274197970935	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95474777448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54798651765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35244225418e-05	0.0	3.56849730578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0521430521431	0.0271826385429	0.0139034987423	0.0513321492007	0.0716377503872	0.0491289678441	0.0875122910521	0.0256326530612	0.0694372592976	0.0691053033193	0.105166288576	0.00644473293769	0.0152281095925	0.0980198019802	0.0606941838649	0.163034981434	0.0838289832762	0.136805163878	0.056404544442	0.0380887536046	0.00288904505349	0.0895139325372	0.0902021772939	0.126810628277	0.0942841638781	0.0647247542904	0.0803209494755	0.0683615545097	0.0893958076449	0.0905446159305	0.051911842804	0.0786491127647	0.179942931875	0.0178072625698	0.11373886678	0.105628803245	0.0526742301459	0.000141103428813	0.106419646704	0.119170415889	0.00166765932102	0.0520522955306	0.10399121201	0.123613312203	0.134842921257	0.0227135069655	0.100807501954	0.0387542324583	0.0888071758872	0.0650537058845	0.0396354456939	0.0911258278146	0.0564094681832	0.0902499437064	0.117196219957	0.0692182410423	0.0566331697437	0.053639154777	0.100764818356	0.00819418676562	0.0916279069767	0.0732740364252	0.0495114311094	0.0686718126164	0.0400077937261	0.077405521308	0.0749327808877	0.041095890411	0.103666917927	0.126597687158	0.0778419271352	0.0663439124978	0.120349298756	0.118039903164	0.00546632474018	0.0356297495951	0.0546388964025	0.0904581266414	0.118142349691	0.0412453432677	0.0191823018762	0.132993197279	0.0707207207207	0.0885396703718	0.0297898388084	0.128352941176	0.0473084886128	0.0750826687415	0.0502075508994	0.123085414654	0.0501933216169	0.0318069646285	0.071724137931	0.0168586681652	0.0453263934071	0.0322877380186
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.00527800527801	0.0332724353651	0.0123256345758	0.00479573712256	0.019718603168	0.0187289127591	0.00612317868955	0.00647619047619	0.0131057078807	0.0077260587562	0.0109574968968	0.00975982937685	0.0070523622293	0.0115211521152	0.00947467166979	0.00840336134454	0.00776712616332	0.0121576737482	0.00797505012252	0.014859019545	0.0016397282736	0.00722815839095	0.0122296055422	0.0058651026393	0.004115040246	0.0047868819066	0.0123281374065	0.00679248944738	0.00760378133991	0.0145467447224	0.0197822623473	0.0192329708071	0.00505290690762	0.0247905027933	0.00739056281978	0.0255070993915	0.00344408427877	0.00310427543389	0.0021542438604	0.00888840118512	0.00101250744491	0.00857403466099	0.00336872940315	0.00457827082233	0.0122399020808	0.00741974560872	0.00599114352696	0.0119011700023	0.00807844448159	0.00849302358777	0.0072451889978	0.0100662251656	0.0050722410083	0.00580950236433	0.00736661954014	0.00732899022801	0.0126197709745	0.0161940882548	0.00554493307839	0.0128324056895	0.0162015503876	0.00770859805167	0.021132357754	0.0037263774288	0.00668961486004	0.00922004824444	0.0248159739058	0.00843933463796	0.0179133596417	0.00784472847772	0.0120114141615	0.0154204769589	0.00852077269119	0.00776358627598	0.0136320691051	0.00759935218637	0.0150121720314	0.00836494504426	0.0115774240232	0.0100230619124	0.00364043685242	0.0141156462585	0.00983483483483	0.00594097355309	0.010099979596	0.00694117647059	0.0146997929607	0.00719704337677	0.0162087369045	0.00952118117842	0.0115992970123	0.0134357005758	0.0110344827586	0.0109581343074	0.00303621774019	0.00864685861466
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__guilliermondii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27836606235e-05	0.0	0.0	0.0	0.0	0.0	3.89499104152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.00800800800801	0.0399712118696	0.0237594328836	0.0504440497336	0.0417539795135	0.0295393513737	0.0228837042996	0.0159455782313	0.0547795596942	0.0653853491034	0.0422034841416	0.245317136499	0.0653435686201	0.0387938793879	0.0829268292683	0.0426030877467	0.0263802393115	0.00532681581751	0.115526843395	0.0349247036206	0.0539548684313	0.0808715692437	0.0367595079881	0.0152848129388	0.0818938229176	0.0323369150074	0.0903924108822	0.0505555286012	0.0334977394164	0.0298740464786	0.00531067445566	0.068174012593	0.10462489597	0.0228701117318	0.0545006632556	0.0232251521298	0.0989667747164	0.000282206857627	0.0697975010771	0.0482826731044	0.000476474091721	0.0107631498936	0.064591724643	0.0285261489699	0.0573235414117	0.119775893398	0.0123730138057	0.0122699386503	0.0210039556521	0.0535274595868	0.0193423597679	0.00317880794702	0.0312019674147	0.0075208286422	0.0664483964581	0.0625407166124	0.0609955597102	0.040756125459	0.134799235182	0.0143784786642	0.016976744186	0.134095722152	0.0357192949647	0.055097151983	0.031109956485	0.0440632538194	0.0865253228721	0.00146771037182	0.055247638895	0.0639074863055	0.124095825868	0.0373856912318	0.0265678750992	0.0232907588279	0.023417465245	0.0295253519372	0.0334054638896	0.196478941737	0.0457834495461	0.314262905801	0.142537104453	0.0204081632653	0.016966966967	0.0335377539287	0.133646194654	0.119882352941	0.00786749482402	0.0889418401089	0.0400276734533	0.0109010625086	0.048927943761	0.0164518782561	0.0234482758621	0.00842933408261	0.0527000650618	0.0127863122068
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	9.10000910001e-05	5.5361789293e-05	0.00338440429911	0.0222024866785	0.0033580195494	0.000344281484542	0.0856798069187	5.44217687075e-05	0.00592056101627	0.0115890881343	0.000642040833797	0.00312963649852	0.00131061598952	0.0042304230423	0.00609756097561	0.0	0.0252256665034	0.0	0.0321229672533	4.005126562e-05	0.0140548137737	0.000942803268385	0.00289834582214	0.0	0.0214796056797	0.0307073381881	4.17902962932e-05	0.0711270680704	0.0448006576243	0.0	0.0308019118428	0.0223239839725	0.000118891927238	0.00349162011173	0.00212241804055	5.07099391481e-05	0.00212722852512	0.000141103428813	0.0435157259802	0.0448809393175	0.0	0.0221951961082	0.0195532771878	0.00334565944709	0.00183598531212	0.0207450030285	0.00781453503517	0.0	0.0607833305477	0.000178424865289	0.00226207258302	0.0	0.00630187519213	0.000945732943031	0.0109383138626	0.0294788273616	0.00089584793955	0.0037324664379	0.00019120458891	0.000154607297464	0.0152713178295	0.00355781448539	4.67530038805e-05	0.00106467926537	0.000649477170877	0.0	0.000132234319214	0.0	0.00501041989979	0.0	0.000464529829451	0.000448269679039	0.00386345594073	8.34794223224e-05	0.00398164394655	0.0115858975956	0.000270489586151	9.72668028402e-05	0.0	0.0294482880965	0.000140016802016	0.0551020408163	0.000675675675676	9.5822154082e-05	0.000102019995919	0.002	0.000103519668737	0.00374440770278	0.00197667523226	0.0100731337105	0.0102636203866	0.000274197970935	0.00827586206897	0.00477662264681	0.0125786163522	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus	0.002275002275	0.00116259757515	0.000457351932312	0.0	0.000611732243495	0.000895131859809	0.00201126307321	0.000761904761905	0.000919698798643	0.00190766882869	0.0	0.000394102373887	0.00106097484866	0.0027902790279	0.000750469043152	0.00522767246433	0.000769715205374	0.0	0.000311873468479	0.00172220442166	0.0	0.0105279698303	0.0	0.0	0.0	0.000152772826807	0.000376112666639	0.0	6.85025345938e-05	3.54798651765e-05	0.0	0.0	0.0	0.0	0.000113700966458	0.00025354969574	0.00192463533225	0.0	0.000430848772081	0.0117414682322	0.0	0.00364852538766	0.00227023068473	0.0	0.0	0.0	0.027546235999	0.00120687921151	0.00267424369046	0.0	0.000262269284988	0.0	0.0	0.00288223373114	0.0050599002902	0.000651465798046	0.00089584793955	0.00945156823791	0.0	0.0	0.0037984496124	0.00177890724269	0.000467530038805	0.00199627362257	6.49477170877e-05	0.000643259179845	0.00185128046899	0.0	0.00341417993172	0.0125786163522	6.63614042073e-05	0.00493096646943	5.29240539825e-05	0.00141915017948	0.0	0.00710103401022	0.000405734379226	0.0	0.00157873963952	8.86996629413e-05	0.0116213945673	0.00986394557823	0.0	0.00258719816021	0.0	0.00435294117647	0.0	0.0	0.00355801541807	0.000137988133021	0.0	0.0	0.00551724137931	0.000280977802754	0.00520494469746	9.19878576028e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.0	0.000166085367879	0.00166933455294	0.0	0.00033840507087	0.000137712593817	8.93894699204e-05	0.00114285714286	0.00229924699661	0.0	0.0	0.000208642433234	0.000436871996505	0.0043204320432	9.3808630394e-05	0.0	0.0	0.0	8.91067052796e-05	0.0	0.0	0.0	0.0	0.0	0.00013566066745	0.0	0.0	0.0	0.0	0.000993436224942	0.0	0.0	0.0	0.000174581005587	3.79003221527e-05	0.000405679513185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100573267625	0.0	0.0	0.000262269284988	0.0	0.0	0.0	0.0	0.00228013029316	0.0	0.0	0.0	0.0	0.0	0.00999576450657	0.000701295058207	0.0	0.0	0.0	4.40781064045e-05	0.0	0.0	0.0	0.00145995089256	0.0	0.0	0.0	0.0	0.00211785224866	0.0	0.0	0.0	0.0	0.000140016802016	0.0	0.0	0.00114986584898	0.0	0.0	0.0	0.0	0.00118600513936	0.0	0.0	0.0	0.0	0.0	0.0	0.00358752644651
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__SBYG_4172; g__; s__	0.0	0.0016054918895	9.14703864624e-05	0.0	0.000325389491221	0.0	0.0	0.0	0.0	0.0	0.0	0.000115912462908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Sulfobacillaceae; g__; s__	0.0	0.0	2.28675966156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Symbiobacteriaceae; g__; s__	0.0	5.5361789293e-05	0.0	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.63649851632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae; g__Syntrophomonas; s__	0.0	0.0	0.000114337983078	0.0	0.000104124637191	0.0	0.0	0.0	0.0	0.0	0.0	0.000115912462908	6.2410285215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.74854906195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.002366002366	0.00210374799314	0.0013263206037	0.0	0.00400879853184	0.000275425187633	8.93894699204e-05	0.000489795918367	0.000172443524746	0.00324303700878	0.000171210889013	0.000486832344214	0.000187230855645	0.0002700270027	0.00093808630394	9.77135040063e-05	0.000174935273949	0.0	0.000133660057919	0.00204261454662	0.0	0.000157133878064	0.000141382723031	0.000355460766018	4.52202224835e-05	0.0	4.17902962932e-05	0.000630731162971	6.85025345938e-05	0.00010643959553	0.0	5.72409845449e-05	0.000356675781714	0.0	0.000720106120902	0.000507099391481	0.00151944894652	0.000564413715253	0.000430848772081	0.000109733347964	0.00011911852293	0.0	0.0	0.000352174678641	0.0	0.0	0.000260484501172	0.000301719802876	0.0046799264583	0.00049958962281	0.00045897124873	0.0	0.0	9.00698040982e-05	0.0	0.0	0.000428449014567	0.000180603214737	0.00114722753346	0.000154607297464	0.0	0.000677678949598	0.000233765019402	0.00133084908171	6.49477170877e-05	0.00042883945323	0.000793405915282	0.0	0.000221699995566	6.76269696355e-05	0.00072997544628	0.000358615743231	0.000158772161948	8.34794223224e-05	0.000134970981239	0.00112121589635	0.000135244793075	9.72668028402e-05	0.0	0.000177399325883	0.000980117614114	0.0	0.00015015015015	0.00162897661939	0.0	0.000705882352941	0.000103519668737	4.86286714647e-05	0.000197667523226	0.000551952532082	0.0	0.000274197970935	0.00137931034483	0.0	0.0	9.19878576028e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__	0.0	0.000110723578586	2.28675966156e-05	0.0	2.60311592977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45533526398e-05	0.00905158603012	7.80822987429e-05	0.0	0.0	0.000710921532036	0.0	0.0	0.0	0.0	6.85025345938e-05	0.00237715096683	0.0	0.0	0.0	0.0	0.0	0.0	0.000506482982172	0.0	0.0	0.0	0.0	6.08087564609e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066221178737	0.0	0.0	0.0	0.0	0.0	0.0	0.000389686302526	0.0	0.00136642129854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5822154082e-05	0.0	0.0	0.0	0.0	0.000790670092904	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaeromusa; s__	0.0	5.5361789293e-05	4.57351932312e-05	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio; s__	0.0	5.5361789293e-05	0.000114337983078	0.0	2.60311592977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154607297464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174411361654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.000500500500501	0.0380889110336	0.00935284701578	0.0193605683837	0.00994390285171	0.0179026371962	4.46947349602e-05	0.0574149659864	0.00620796689084	0.00181228538726	0.00291058511321	0.00915708456973	0.00074892342258	0.000540054005401	0.0122889305816	4.88567520031e-05	0.000419844657477	6.26684213825e-05	0.00463354867454	0.00524671579622	0.000312329194971	0.0077519379845	7.06913615156e-05	0.140762463343	0.0203491001176	0.0433874828131	0.0533244180701	0.000194071127068	0.000411015207563	0.0362959020756	6.63834306957e-05	0.0680022896394	0.000178337890857	0.000872905027933	0.0546901648664	0.0222109533469	0.000101296596434	0.0	0.00775527789746	0.000219466695929	0.0	0.013986013986	7.32332478945e-05	0.0103891530199	0.000203998368013	0.0505754088431	0.00605626465225	0.0598075698146	0.0155440414508	0.00638761017735	0.0426187588106	0.0	0.0322778973255	0.0607971177663	0.0549148002083	0.000651465798046	0.00405079068318	0.0198663536211	0.0	0.0338589981447	0.0191472868217	0.000169419737399	0.0	0.0332712270429	0.0398778982919	0.0664165103189	0.000176312425618	0.000122309197652	0.000886799982264	0.0011496584838	0.0125423053952	0.0653577192039	0.0	0.0907421320644	0.000539883924956	0.0265354428803	0.0	9.72668028402e-05	0.0	0.000177399325883	0.00574068888267	0.000170068027211	0.0512012012012	0.0205059409736	0.0	0.000117647058824	0.000103519668737	0.0231472476172	0.000296501284839	0.000413964399062	0.000140597539543	0.0627913353441	0.0137931034483	0.000280977802754	0.0	0.0308159322969
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53834414346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005126562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__hypermegale	4.55000455e-05	0.0	0.0	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005126562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
